marketumbrella,0.39195979899497485
libertyskitchen,0.195
SoFABMedia,0.99
andersoncooper,0.295
Newsweek,0.21
scfd_neworleans,0.265
sara_gore,0.35
AlisonF_NOLA,0.11557788944723618
ouiwegirl,0.085
KeithSpera,0.2
TIME,0.005
eatingnola,0.5175879396984925
Bryan_Batt,0.6432160804020101
openhousetv,0.03
washingtonpost,0.125
nytimes,0.145
fooddrunknola,0.32663316582914576
CNN,0.025
WhiteHouse,0.465
RitzCarlton,0.035
