dncpress,0.32
Maggie_Hassan,0.02
LibnOfCongress,0.15436241610738255
SarahEMcBride,0.47
Loves2ski10514,0.8
CivilRights,0.325
CivilRightsAAG,0.5413533834586466
ExecWomHillary,0.54
eleanorslegacy,0.44
CarolEvansWM,0.7386934673366834
timkaine,0.29
Hillary_esp,0.27
LWV,0.2
JaneGrader,0.98
theresa_may,0.5086705202312138
DrMauraCullen,0.07
elizabethforma,0.045
mkh531,0.715
deg2,0.89
GlazerRandee,0.715
