McCafferyHealth,0.2777777777777778
Oprah,0.12
DeVoTrAv,0.145
RobertoOsuna1,0.8781725888324873
cnni,0.035
FoxNews,0.03
russellmartin55,0.6934673366834171
KPILLAR4,0.215
MStrooo6,0.34673366834170855
BringerOfRain20,0.295
Encadwin,0.15
TeamTrump,0.495
JoeyBats19,0.155
foxandfriends,0.195
timkaine,0.29
elizabethforma,0.045
JoeBiden,0.11
BlueJays,0.135
JebBush,0.10050251256281408
ChelseaClinton,0.24
