NYPDnews,0.095
NotifyNYC,0.05
nycgov,0.715
solange1976,0.0
kokelizo,0.5
grisa1976,0.7058823529411765
NYCMayorsOffice,0.49
MikeBloomberg,0.165
edgarnu92,0.615
becalpy,0.42
BodegaKratos,0.065
Sagittarius_F6,0.5
StationCDRKelly,0.055
ShuttleCDRKelly,0.33
Life0d,0.03
bessjohnson,0.32075471698113206
DELICIOUSREClPE,0.0
hugoavilashow,0.6432160804020101
MoliniersReal,0.45
ciudad_com,0.04
