emilyslist,0.415
voxdotcom,0.045
timkaine,0.29
andersoncooper,0.295
maddow,0.485
plasternyc,0.0
HillaryforPA,0.41
jessewarren,0.16161616161616163
SCOTUSnom,0.49
WHLive,0.84
TheBriefing2016,0.215
FactsOnClimate,0.765
POTUS,0.045
HillaryClinton,0.38
ReneeRiccardo,0.0
camanpour,0.105
DianneRishikof,0.445
FLOTUS,0.48
Alex44,0.77
WhiteHouse,0.465
