BobbyMovie,0.01
NoeliaSaenz12,0.9090909090909091
MonsterGaming,0.435
GFuelEnergy,0.095
SHiFTstatus,0.0
WeaponsHQ,0.05
StarCraft,0.25125628140703515
Rainbow6Game,0.215
Halo,0.3
TurtleRock,0.31
EvolveGame,0.145
SoCal4Trump,0.45
Borderlands,0.245
HispanicsTrump,0.12
PatriotThread,0.008928571428571428
NathanDWilsonFL,0.91
EA,0.065
2K_UK,0.52
DCComics,0.115
