Fahrenthold,0.405
wwf_act,0.0
simonmirren,0.005
terryntweets,0.315
kurteichenwald,0.105
SocialPowerOne1,0.16
ZaibatsuNews,0.17
starfirst,0.805
randysusanmeyer,0.495
MarcAnthony,0.035
AuthorJackBloom,0.72
jonfavs,0.455
SheWhoVotes,0.765
crooksandliars,0.0
Yamiche,0.38
patdennis,0.225
StephenKing,0.025
AnneRiceAuthor,0.415
freeandclear1,0.71
CurtisDozier,0.2
