BradStockelberg,0.0
taralyn1305,1
Aundrea_Lacy,0.675
mahatmaganjidog,0.0
DerekGuedry,0.5326633165829145
thevideobook,0.025
ouiwegirl,0.085
nepisirdim,0.0
GrowingNash,0.0
AmbassadorsVIP,0.44
socialboil,0.0
sidcandies,0.4824120603015075
ArkansasRVF,0.32142857142857145
BelMcCammon,0.67
PolticsNewz,0.0
SaintVenusNYC,0.0
JWarcholAuthor,0.0
temptationsnola,0.0
