44animals,0.475
JamesTamol,0.2
lindahardie8,0.5
qwerty101,0.14
MilesHalpine,0.02
SDWNY,0.09
SheWhoVotes,0.765
DianaKastenbaum,0.23300970873786409
5ftgiant,0.07
Janna_Oshey,0.9180327868852459
OrleansDems,0.6
kaaraboutu,1
RandallHoak,0.4621212121212121
HexHillary,0.0
SenorTaco716,0.5431034482758621
fundingprogress,0.009009009009009009
nn2fit,0.525
