faithlax,0.12060301507537688
MusaAuta10,0.705
fancyone8,0.1111111111111111
braininspa,0.005
Bofahadbensheh2,1
ayodeji2077,0.0196078431372549
K_Adefila,0.38
iDontknowHerr,0.9
Dan_yaryasa,0.7
SaAhadith,0.02
MJJGL,0.77
GroupTake,0.125
liferdefempire,0.46
nigewillson,0.34
richardwnewton,0.02
AkeemMClarke,0.94
amritajash,0.022222222222222223
JobReadersNg,0.005
