IAmJeffEmmerson,0.28
muniramira8038,0.23529411764705882
hhongggilddong,0.0
DonaldHiding,0.14035087719298245
__10000001,0.0
cancerian_hans,0.875
postsz,0.0
PolliticsNation,0.0
IbrahimCherti,0.0
kimsutton123,0.23809523809523808
WP_Web_Hosting,0.105
iEnthusiasms,0.06
FooteCanadymzc,0.79
Teens4Clinton1,0.0
deLovesQuotes,0.09
TeamHillaryC,0.8140703517587939
learntobe_happy,0.0
Burlesonfmz,0.49
AdamParkhomenko,0.06
